Gene name	Caenorhabditis elegans (PRJNA13758) [WS285] gene stable ID	Homology type
TMUE_0000000439	WBGene00003859	ortholog_many2many
TMUE_0000000439	WBGene00043050	ortholog_many2many
TMUE_0000000440		
TMUE_0000000441		
TMUE_0000000442	WBGene00004502	ortholog_one2many
TMUE_0000000443		
TMUE_0000000444	WBGene00003565	ortholog_one2many
TMUE_0000000445	WBGene00003803	ortholog_one2many
TMUE_0000000446		
TMUE_0000000447		
TMUE_0000000448		
TMUE_0000000449		
TMUE_0000000450		
TMUE_0000000451		
TMUE_0000000452		
TMUE_0000000453		
TMUE_0000000454		
TMUE_0000000455	WBGene00044435	ortholog_one2many
TMUE_0000000456		
TMUE_0000000457		
TMUE_0000000458	WBGene00011259	ortholog_one2many
TMUE_0000000459		
TMUE_0000000460		
TMUE_0000000461	WBGene00000161	ortholog_one2many
TMUE_0000000462	WBGene00022201	ortholog_one2many
TMUE_0000000463	WBGene00022201	ortholog_one2many
TMUE_0000000464	WBGene00018928	ortholog_one2many
TMUE_0000000465		
TMUE_0000000466		
TMUE_0000000467		
TMUE_0000000468		
TMUE_0000000469	WBGene00003253	ortholog_one2many
TMUE_0000000470		
TMUE_0000000471	WBGene00011743	ortholog_one2many
TMUE_0000000472	WBGene00004703	ortholog_one2many
TMUE_0000000473		
TMUE_0000000474	WBGene00000501	ortholog_one2many
TMUE_0000000475		
TMUE_0000000476	WBGene00000939	ortholog_one2many
TMUE_0000000477	WBGene00018743	ortholog_one2many
TMUE_0000000478		
TMUE_0000000479	WBGene00004086	ortholog_many2many
TMUE_0000000479	WBGene00004085	ortholog_many2many
TMUE_0000000480		
TMUE_0000000481	WBGene00013362	ortholog_one2many
TMUE_0000000482		
TMUE_0000000483		
TMUE_0000000484		
TMUE_0000000485	WBGene00004703	ortholog_one2many
TMUE_0000000486		
TMUE_0000000487		
TMUE_0000000488		
TMUE_0000000489		
TMUE_0000000490	WBGene00007904	ortholog_one2many
TMUE_0000000491		
TMUE_0000000492	WBGene00000564	ortholog_one2many
TMUE_0000000493		
TMUE_0000000494	WBGene00000019	ortholog_many2many
TMUE_0000000494	WBGene00000023	ortholog_many2many
TMUE_0000000495		
TMUE_0000000496		
TMUE_0000000497	WBGene00012204	ortholog_one2many
TMUE_0000000498	WBGene00017716	ortholog_one2many
TMUE_0000000499	WBGene00000793	ortholog_one2many
TMUE_0000000500	WBGene00004231	ortholog_one2many
TMUE_0000000501		
TMUE_0000000502		
TMUE_0000000503	WBGene00004436	ortholog_one2many
TMUE_0000000504		
TMUE_0000000505	WBGene00022682	ortholog_many2many
TMUE_0000000505	WBGene00014201	ortholog_many2many
TMUE_0000000505	WBGene00019504	ortholog_many2many
TMUE_0000000506	WBGene00003926	ortholog_one2many
TMUE_0000000507	WBGene00004427	ortholog_one2many
TMUE_0000000508	WBGene00010677	ortholog_one2many
TMUE_0000000509		
TMUE_0000000510	WBGene00016888	ortholog_one2many
TMUE_0000000511		
TMUE_0000000512		
TMUE_0000000513	WBGene00020808	ortholog_one2many
TMUE_0000000514	WBGene00000244	ortholog_one2many
TMUE_0000000515	WBGene00194870	ortholog_many2many
TMUE_0000000515	WBGene00016163	ortholog_many2many
TMUE_0000000516	WBGene00044077	ortholog_one2many
TMUE_0000000517		
TMUE_0000000518	WBGene00002344	ortholog_one2many
TMUE_0000000519	WBGene00001986	ortholog_one2many
TMUE_0000000520		
TMUE_0000000521		
TMUE_0000000522	WBGene00015518	ortholog_many2many
TMUE_0000000522	WBGene00022452	ortholog_many2many
TMUE_0000000523	WBGene00004140	ortholog_one2many
TMUE_0000000524	WBGene00004140	ortholog_one2many
TMUE_0000000525		
TMUE_0000000526	WBGene00006801	ortholog_one2many
TMUE_0000000527		
TMUE_0000000528		
TMUE_0000000529		
TMUE_0000000530	WBGene00001503	ortholog_one2many
TMUE_0000000531		
TMUE_0000000532		
TMUE_0000000533		
TMUE_0000000534	WBGene00011146	ortholog_one2many
TMUE_0000000535		
TMUE_0000000536		
TMUE_0000000537		
TMUE_0000000538		
TMUE_0000000539	WBGene00002198	ortholog_one2many
TMUE_0000000540		
TMUE_0000000541		
TMUE_0000000542		
TMUE_0000000543		
TMUE_0000000544	WBGene00010418	ortholog_one2many
TMUE_0000000545	WBGene00011194	ortholog_one2many
TMUE_0000000546	WBGene00001496	ortholog_one2many
TMUE_0000000547	WBGene00006778	ortholog_one2many
TMUE_0000000548		
TMUE_0000000549		
TMUE_0000000550		
TMUE_0000000551		
TMUE_0000000552	WBGene00000874	ortholog_one2many
TMUE_0000000553	WBGene00007705	ortholog_one2many
TMUE_0000000554	WBGene00018635	ortholog_one2many
TMUE_0000000555	WBGene00302976	ortholog_one2many
TMUE_0000000556		
TMUE_0000000557	WBGene00000816	ortholog_one2many
TMUE_0000000558	WBGene00017887	ortholog_many2many
TMUE_0000000558	WBGene00017889	ortholog_many2many
TMUE_0000000559		
TMUE_0000000560		
TMUE_0000000561	WBGene00000382	ortholog_one2many
TMUE_0000000562		
TMUE_0000000563		
TMUE_0000000564	WBGene00006874	ortholog_many2many
TMUE_0000000565		
TMUE_0000000566		
TMUE_0000000567		
TMUE_0000000568		
TMUE_0000000569		
TMUE_0000000570		
TMUE_0000000571		
TMUE_0000000572		
TMUE_0000000573		
TMUE_0000000574		
TMUE_0000000575		
TMUE_0000000576		
TMUE_0000000577		
TMUE_0000000578		
TMUE_0000000579		
TMUE_0000000580		
TMUE_0000000581		
TMUE_0000000582		
TMUE_0000000583		
TMUE_0000000584		
TMUE_0000000585		
TMUE_0000000586		
TMUE_0000000587		
TMUE_0000000588		
TMUE_0000000589		
TMUE_0000000590		
TMUE_0000000591		
TMUE_0000000592		
TMUE_0000000593		
TMUE_0000000594		
TMUE_0000000595		
TMUE_0000000596		
TMUE_0000000597		
TMUE_0000000598		
TMUE_0000000599		
TMUE_0000000600		
TMUE_0000000601		
TMUE_0000000602		
TMUE_0000000603		
TMUE_0000000604		
TMUE_0000000605		
TMUE_0000000606		
TMUE_0000000607		
TMUE_0000000608		
TMUE_0000000609		
TMUE_0000000610		
TMUE_0000000611		
TMUE_0000000612		
TMUE_0000000613		
TMUE_0000000614		
TMUE_0000000615		
TMUE_0000000616		
TMUE_0000000617		
TMUE_0000000618		
TMUE_0000000619		
TMUE_0000000620	WBGene00004915	ortholog_one2many
TMUE_0000000621	WBGene00013529	ortholog_one2many
TMUE_0000000622	WBGene00004254	ortholog_one2many
TMUE_0000000623		
TMUE_0000000624	WBGene00008339	ortholog_one2many
TMUE_0000000625		
TMUE_0000000626		
TMUE_0000000627	WBGene00009319	ortholog_one2many
TMUE_0000000628	WBGene00011995	ortholog_one2many
TMUE_0000000629		
TMUE_0000000630		
TMUE_0000000631		
TMUE_0000000632		
TMUE_0000000633		
TMUE_0000000634		
TMUE_0000000635		
TMUE_0000000636		
TMUE_0000000637		
TMUE_0000000638		
TMUE_0000000639		
TMUE_0000000640	WBGene00007387	ortholog_one2many
TMUE_0000000641	WBGene00020151	ortholog_many2many
TMUE_0000000641	WBGene00008375	ortholog_many2many
TMUE_0000000641	WBGene00015535	ortholog_many2many
TMUE_0000000641	WBGene00000986	ortholog_many2many
TMUE_0000000641	WBGene00008516	ortholog_many2many
TMUE_0000000641	WBGene00021003	ortholog_many2many
TMUE_0000000641	WBGene00020154	ortholog_many2many
TMUE_0000000641	WBGene00000978	ortholog_many2many
TMUE_0000000641	WBGene00009236	ortholog_many2many
TMUE_0000000641	WBGene00019885	ortholog_many2many
TMUE_0000000641	WBGene00009110	ortholog_many2many
TMUE_0000000642		
TMUE_0000000643		
TMUE_0000000644		
TMUE_0000000646		
TMUE_0000000649		
TMUE_0000000650		
TMUE_0000000651		
TMUE_0000000652		
TMUE_0000000654		
TMUE_0000000656		
TMUE_0000000659		
TMUE_0000000660		
TMUE_0000000661		
TMUE_0000000663		
TMUE_0000000666		
TMUE_0000000667		
TMUE_0000000668		
TMUE_0000000669		
TMUE_0000000670		
TMUE_0000000671		
TMUE_0000000672		
TMUE_0000000673		
TMUE_0000000674		
TMUE_0000000675		
TMUE_0000000676		
TMUE_0000000677		
TMUE_0000000678		
TMUE_0000000679		
TMUE_0000000680		
TMUE_0000000681		
TMUE_0000000682		
TMUE_0000000683	WBGene00013132	ortholog_one2many
TMUE_0000000684		
TMUE_0000000687	WBGene00007912	ortholog_one2many
TMUE_0000000688		
TMUE_0000000689	WBGene00003052	ortholog_one2many
TMUE_0000000690	WBGene00009335	ortholog_one2many
TMUE_0000000691	WBGene00011807	ortholog_one2many
TMUE_0000000692		
TMUE_0000000696		
TMUE_0000000697		
TMUE_0000000698	WBGene00008429	ortholog_one2one
TMUE_0000000699		
TMUE_0000000700	WBGene00020861	ortholog_many2many
TMUE_0000000701		
TMUE_0000000702		
TMUE_0000000703		
TMUE_0000000704	WBGene00000651	ortholog_one2many
TMUE_0000000705	WBGene00001442	ortholog_one2many
TMUE_0000000706	WBGene00007698	ortholog_one2many
TMUE_0000000707		
TMUE_0000000708		
TMUE_0000000709		
TMUE_0000000710		
TMUE_0000000711		
TMUE_0000000712		
TMUE_0000000713	WBGene00018269	ortholog_many2many
TMUE_0000000713	WBGene00016849	ortholog_many2many
TMUE_0000000714	WBGene00010776	ortholog_one2many
TMUE_0000000715	WBGene00003214	ortholog_one2many
TMUE_0000000716		
TMUE_0000000717		
TMUE_0000000718		
TMUE_0000000719	WBGene00006387	ortholog_many2many
TMUE_0000000719	WBGene00021363	ortholog_many2many
TMUE_0000000720		
TMUE_0000000721		
TMUE_0000000722		
TMUE_0000000723		
TMUE_0000000724		
TMUE_0000000725		
TMUE_0000000726		
TMUE_0000000727		
TMUE_0000000728	WBGene00002032	ortholog_many2many
TMUE_0000000728	WBGene00002033	ortholog_many2many
TMUE_0000000728	WBGene00001862	ortholog_many2many
TMUE_0000000729		
TMUE_0000000730	WBGene00004462	ortholog_one2many
TMUE_0000000731	WBGene00004322	ortholog_one2many
TMUE_0000000732	WBGene00000019	ortholog_many2many
TMUE_0000000732	WBGene00000023	ortholog_many2many
TMUE_0000000733	WBGene00000019	ortholog_many2many
TMUE_0000000733	WBGene00000023	ortholog_many2many
TMUE_0000000734		
TMUE_0000000735		
TMUE_0000000737	WBGene00011392	ortholog_one2many
TMUE_0000000738	WBGene00007552	ortholog_one2many
TMUE_0000000739		
TMUE_0000000740		
TMUE_0000000741		
TMUE_0000000742	WBGene00016326	ortholog_one2many
TMUE_0000000743	WBGene00000881	ortholog_one2many
TMUE_0000000744	WBGene00012666	ortholog_one2many
TMUE_0000000745	WBGene00004136	ortholog_one2many
TMUE_0000000746	WBGene00006770	ortholog_one2many
TMUE_0000000747	WBGene00019498	ortholog_one2many
TMUE_0000000748		
TMUE_0000000749		
TMUE_0000000750	WBGene00019275	ortholog_one2many
TMUE_0000000751		
TMUE_0000000752		
TMUE_0000000753	WBGene00004491	ortholog_one2many
TMUE_0000000754		
TMUE_0000000755	WBGene00000289	ortholog_one2many
TMUE_0000000756		
TMUE_0000000757		
TMUE_0000000758	WBGene00000201	ortholog_one2many
TMUE_0000000759	WBGene00004371	ortholog_one2many
TMUE_0000000760		
TMUE_0000000761	WBGene00017121	ortholog_many2many
TMUE_0000000761	WBGene00013854	ortholog_many2many
TMUE_0000000762	WBGene00004432	ortholog_one2many
TMUE_0000000763		
TMUE_0000000764		
TMUE_0000000765		
TMUE_0000000766		
TMUE_0000000767		
TMUE_0000000768		
TMUE_0000000769	WBGene00016549	ortholog_many2many
TMUE_0000000769	WBGene00022574	ortholog_many2many
TMUE_0000000769	WBGene00017707	ortholog_many2many
TMUE_0000000769	WBGene00011486	ortholog_many2many
TMUE_0000000769	WBGene00044373	ortholog_many2many
TMUE_0000000769	WBGene00008932	ortholog_many2many
TMUE_0000000769	WBGene00022570	ortholog_many2many
TMUE_0000000769	WBGene00022568	ortholog_many2many
TMUE_0000000769	WBGene00015113	ortholog_many2many
TMUE_0000000769	WBGene00017710	ortholog_many2many
TMUE_0000000769	WBGene00022572	ortholog_many2many
TMUE_0000000769	WBGene00019342	ortholog_many2many
TMUE_0000000769	WBGene00008425	ortholog_many2many
TMUE_0000000769	WBGene00016545	ortholog_many2many
TMUE_0000000769	WBGene00017709	ortholog_many2many
TMUE_0000000769	WBGene00016550	ortholog_many2many
TMUE_0000000769	WBGene00015112	ortholog_many2many
TMUE_0000000769	WBGene00022569	ortholog_many2many
TMUE_0000000769	WBGene00022567	ortholog_many2many
TMUE_0000000769	WBGene00011621	ortholog_many2many
TMUE_0000000769	WBGene00017705	ortholog_many2many
TMUE_0000000769	WBGene00022566	ortholog_many2many
TMUE_0000000769	WBGene00016547	ortholog_many2many
TMUE_0000000769	WBGene00022575	ortholog_many2many
TMUE_0000000769	WBGene00019339	ortholog_many2many
TMUE_0000000769	WBGene00015914	ortholog_many2many
TMUE_0000000769	WBGene00022573	ortholog_many2many
TMUE_0000000769	WBGene00016546	ortholog_many2many
TMUE_0000000769	WBGene00022571	ortholog_many2many
TMUE_0000000770	WBGene00001894	ortholog_many2many
TMUE_0000000770	WBGene00001882	ortholog_many2many
TMUE_0000000770	WBGene00001889	ortholog_many2many
TMUE_0000000770	WBGene00001878	ortholog_many2many
TMUE_0000000770	WBGene00001915	ortholog_many2many
TMUE_0000000770	WBGene00001932	ortholog_many2many
TMUE_0000000770	WBGene00001936	ortholog_many2many
TMUE_0000000770	WBGene00001913	ortholog_many2many
TMUE_0000000770	WBGene00001896	ortholog_many2many
TMUE_0000000770	WBGene00001922	ortholog_many2many
TMUE_0000000770	WBGene00001928	ortholog_many2many
TMUE_0000000770	WBGene00001918	ortholog_many2many
TMUE_0000000770	WBGene00001908	ortholog_many2many
TMUE_0000000770	WBGene00001940	ortholog_many2many
TMUE_0000000770	WBGene00001926	ortholog_many2many
TMUE_0000000770	WBGene00001885	ortholog_many2many
TMUE_0000000770	WBGene00001903	ortholog_many2many
TMUE_0000000771		
TMUE_0000000772		
TMUE_0000000773		
TMUE_0000000774		
TMUE_0000000775		
TMUE_0000000776		
TMUE_0000000777	WBGene00021004	ortholog_one2many
TMUE_0000000778		
TMUE_0000000779		
TMUE_0000000780	WBGene00007904	ortholog_one2many
TMUE_0000000781	WBGene00000564	ortholog_one2many
TMUE_0000000782		
TMUE_0000000783		
TMUE_0000000784		
TMUE_0000000785		
TMUE_0000000786		
TMUE_0000000787		
TMUE_0000000788	WBGene00000793	ortholog_one2many
TMUE_0000000789	WBGene00004231	ortholog_one2many
TMUE_0000000790		
TMUE_0000000791		
TMUE_0000000792	WBGene00003185	ortholog_one2many
TMUE_0000000793	WBGene00022774	ortholog_one2many
TMUE_0000000794		
TMUE_0000000795	WBGene00007029	ortholog_one2many
TMUE_0000000796	WBGene00013734	ortholog_one2many
TMUE_0000000797		
TMUE_0000000798		
TMUE_0000000799		
TMUE_0000000800		
TMUE_0000000801		
TMUE_0000000802		
TMUE_0000000803		
TMUE_0000000804		
TMUE_0000000805	WBGene00015176	ortholog_one2many
TMUE_0000000806		
TMUE_0000000807		
TMUE_0000000808		
TMUE_0000000809		
TMUE_0000000811		
TMUE_0000000812		
TMUE_0000000813	WBGene00006775	ortholog_one2many
TMUE_0000000814		
TMUE_0000000815		
TMUE_0000000816	WBGene00020955	ortholog_one2many
TMUE_0000000817		
TMUE_0000000818	WBGene00018798	ortholog_one2many
TMUE_0000000819		
TMUE_0000000820		
TMUE_0000000821		
TMUE_0000000822		
TMUE_0000000823		
TMUE_0000000824	WBGene00004412	ortholog_one2many
TMUE_0000000825	WBGene00006735	ortholog_one2many
TMUE_0000000826		
TMUE_0000000827	WBGene00000763	ortholog_one2many
TMUE_0000000828	WBGene00303007	ortholog_one2many
TMUE_0000000829	WBGene00000425	ortholog_one2many
TMUE_0000000830		
TMUE_0000000831	WBGene00016196	ortholog_many2many
TMUE_0000000831	WBGene00015794	ortholog_many2many
TMUE_0000000832	WBGene00013080	ortholog_one2many
TMUE_0000000833	WBGene00007784	ortholog_one2many
TMUE_0000000834		
TMUE_0000000835	WBGene00009126	ortholog_many2many
TMUE_0000000835	WBGene00014001	ortholog_many2many
TMUE_0000000836		
TMUE_0000000837	WBGene00000613	ortholog_many2many
TMUE_0000000837	WBGene00000745	ortholog_many2many
TMUE_0000000838		
TMUE_0000000839		
TMUE_0000000840	WBGene00010736	ortholog_one2many
TMUE_0000000841	WBGene00001585	ortholog_one2many
TMUE_0000000842		
TMUE_0000000843		
TMUE_0000000844		
TMUE_0000000845		
TMUE_0000000846		
TMUE_0000000847		
TMUE_0000000848		
TMUE_0000000849		
TMUE_0000000850		
TMUE_0000000851		
TMUE_0000000852		
TMUE_0000000853		
TMUE_0000000854		
TMUE_0000000855		
TMUE_0000000856		
TMUE_0000000857		
TMUE_0000000858		
TMUE_0000000859		
TMUE_0000000860		
TMUE_0000000861		
TMUE_0000000862		
TMUE_0000000863		
TMUE_0000000864		
TMUE_0000000865		
TMUE_0000000866		
TMUE_0000000867		
TMUE_0000000868		
TMUE_0000000869		
TMUE_0000000870	WBGene00013997	ortholog_one2many
TMUE_0000000871	WBGene00000940	ortholog_one2many
TMUE_0000000872		
TMUE_0000000873		
TMUE_0000000874	WBGene00006772	ortholog_one2many
TMUE_0000000875		
TMUE_0000000876	WBGene00013235	ortholog_one2many
TMUE_0000000877	WBGene00013734	ortholog_one2many
TMUE_0000000878		
TMUE_0000000879	WBGene00010713	ortholog_one2many
TMUE_0000000880		
TMUE_0000000881		
TMUE_0000000882	WBGene00004501	ortholog_one2many
TMUE_0000000883	WBGene00000774	ortholog_many2many
TMUE_0000000883	WBGene00011059	ortholog_many2many
TMUE_0000000884		
TMUE_0000000885		
TMUE_0000000886		
TMUE_0000000887		
TMUE_0000000888		
TMUE_0000000889		
TMUE_0000000890		
TMUE_0000000892		
TMUE_0000000893		
TMUE_0000000894		
TMUE_0000000895		
TMUE_0000000896	WBGene00194870	ortholog_many2many
TMUE_0000000896	WBGene00016163	ortholog_many2many
TMUE_0000000897		
TMUE_0000000898		
TMUE_0000000899		
TMUE_0000000900		
TMUE_0000000902		
TMUE_0000000903		
TMUE_0000000904		
TMUE_0000000905		
TMUE_0000000906		
TMUE_0000000907		
TMUE_0000000908		
TMUE_0000000909		
TMUE_0000000910		
TMUE_0000000911		
TMUE_0000000912		
TMUE_0000000913		
TMUE_0000000914		
TMUE_0000000915		
TMUE_0000000916		
TMUE_0000000918		
TMUE_0000000919		
TMUE_0000000920		
TMUE_0000000921		
TMUE_0000000922		
TMUE_0000000923		
TMUE_0000000924		
TMUE_0000000925		
TMUE_0000000926		
TMUE_0000000927		
TMUE_0000000928		
TMUE_0000000929		
TMUE_0000000930		
TMUE_0000000931		
TMUE_0000000932		
TMUE_0000000933		
TMUE_0000000934		
TMUE_0000000935		
TMUE_0000000936		
TMUE_0000000937		
TMUE_0000000938		
TMUE_0000000939		
TMUE_0000000940		
TMUE_0000000941		
TMUE_0000000942		
TMUE_0000000943		
TMUE_0000000944	WBGene00002215	ortholog_many2many
TMUE_0000000944	WBGene00002214	ortholog_many2many
TMUE_0000000945	WBGene00007100	ortholog_one2one
TMUE_0000000946		
TMUE_0000000947	WBGene00019096	ortholog_many2many
TMUE_0000000947	WBGene00019962	ortholog_many2many
TMUE_0000000947	WBGene00019094	ortholog_many2many
TMUE_0000000947	WBGene00020797	ortholog_many2many
TMUE_0000000947	WBGene00021787	ortholog_many2many
TMUE_0000000948	WBGene00000843	ortholog_one2many
TMUE_0000000949		
TMUE_0000000950		
TMUE_0000000951	WBGene00001187	ortholog_one2many
TMUE_0000000952	WBGene00003058	ortholog_one2many
TMUE_0000000953		
TMUE_0000000954	WBGene00006814	ortholog_one2many
TMUE_0000000955		
TMUE_0000000956		
TMUE_0000000957	WBGene00001773	ortholog_many2many
TMUE_0000000957	WBGene00001771	ortholog_many2many
TMUE_0000000957	WBGene00001749	ortholog_many2many
TMUE_0000000958	WBGene00004337	ortholog_one2many
TMUE_0000000959	WBGene00006654	ortholog_one2many
TMUE_0000000960		
TMUE_0000000961		
TMUE_0000000962	WBGene00003975	ortholog_one2many
TMUE_0000000963		
TMUE_0000000964		
TMUE_0000000965		
TMUE_0000000966		
TMUE_0000000967		
TMUE_0000000968		
TMUE_0000000971		
TMUE_0000000972		
TMUE_0000000973		
TMUE_0000000974	WBGene00021508	ortholog_one2many
TMUE_0000000975		
TMUE_0000000976		
TMUE_0000000977		
TMUE_0000000978		
TMUE_0000000979		
TMUE_0000000980		
TMUE_0000000982		
TMUE_0000000983		
TMUE_0000000984		
TMUE_0000000985		
TMUE_0000000986		
TMUE_0000000987		
TMUE_0000000988	WBGene00007925	ortholog_one2many
TMUE_0000000989	WBGene00002064	ortholog_many2many
TMUE_0000000989	WBGene00002065	ortholog_many2many
TMUE_0000000990		
TMUE_0000000991	WBGene00004495	ortholog_one2many
TMUE_0000000992		
TMUE_0000000993		
TMUE_0000000994		
TMUE_0000000995		
TMUE_0000000996		
TMUE_0000000997	WBGene00007912	ortholog_one2many
TMUE_0000000998		
TMUE_0000000999		
TMUE_0000001000		
TMUE_0000001001		
TMUE_0000001002		
TMUE_0000001003		
TMUE_0000001004	WBGene00016907	ortholog_one2many
TMUE_0000001005		
TMUE_0000001006		
TMUE_0000001007	WBGene00017798	ortholog_one2many
TMUE_0000001008		
TMUE_0000001009		
TMUE_0000001010		
TMUE_0000001011		
TMUE_0000001012	WBGene00004106	ortholog_many2many
TMUE_0000001012	WBGene00000803	ortholog_many2many
TMUE_0000001012	WBGene00010011	ortholog_many2many
TMUE_0000001013		
TMUE_0000001014		
TMUE_0000001015	WBGene00003883	ortholog_one2many
TMUE_0000001016		
TMUE_0000001017		
TMUE_0000001018		
TMUE_0000001019		
TMUE_0000001020		
TMUE_0000001021		
TMUE_0000001022		
TMUE_0000001023		
TMUE_0000001024	WBGene00001894	ortholog_many2many
TMUE_0000001024	WBGene00001882	ortholog_many2many
TMUE_0000001024	WBGene00001889	ortholog_many2many
TMUE_0000001024	WBGene00001878	ortholog_many2many
TMUE_0000001024	WBGene00001915	ortholog_many2many
TMUE_0000001024	WBGene00001932	ortholog_many2many
TMUE_0000001024	WBGene00001936	ortholog_many2many
TMUE_0000001024	WBGene00001913	ortholog_many2many
TMUE_0000001024	WBGene00001896	ortholog_many2many
TMUE_0000001024	WBGene00001922	ortholog_many2many
TMUE_0000001024	WBGene00001928	ortholog_many2many
TMUE_0000001024	WBGene00001918	ortholog_many2many
TMUE_0000001024	WBGene00001908	ortholog_many2many
TMUE_0000001024	WBGene00001940	ortholog_many2many
TMUE_0000001024	WBGene00001926	ortholog_many2many
TMUE_0000001024	WBGene00001885	ortholog_many2many
TMUE_0000001024	WBGene00001903	ortholog_many2many
TMUE_0000001025	WBGene00001894	ortholog_many2many
TMUE_0000001025	WBGene00001882	ortholog_many2many
TMUE_0000001025	WBGene00001889	ortholog_many2many
TMUE_0000001025	WBGene00001878	ortholog_many2many
TMUE_0000001025	WBGene00001915	ortholog_many2many
TMUE_0000001025	WBGene00001932	ortholog_many2many
TMUE_0000001025	WBGene00001936	ortholog_many2many
TMUE_0000001025	WBGene00001913	ortholog_many2many
TMUE_0000001025	WBGene00001896	ortholog_many2many
TMUE_0000001025	WBGene00001922	ortholog_many2many
TMUE_0000001025	WBGene00001928	ortholog_many2many
TMUE_0000001025	WBGene00001918	ortholog_many2many
TMUE_0000001025	WBGene00001908	ortholog_many2many
