Gene name	Brugia malayi (PRJNA10729) [WS285] protein stable ID	Homology type
TMUE_2000009040		
TMUE_2000009039	Bm13924a.1	ortholog_one2many
TMUE_2000009038		
TMUE_2000006709	Bm14018.1	ortholog_many2many
TMUE_2000006709	Bm17097.1	ortholog_many2many
TMUE_2000006709	Bm17209.1	ortholog_many2many
TMUE_2000009037	Bm8032.1	ortholog_many2many
TMUE_2000009037	Bm10221.1	ortholog_many2many
TMUE_2000009037	Bm10222.1	ortholog_many2many
TMUE_2000009037	Bm3590a.1	ortholog_many2many
TMUE_2000009036		
TMUE_2000009035	Bm3910.1	ortholog_many2many
TMUE_2000009035	Bm7657.1	ortholog_many2many
TMUE_2000009035	Bm10093.1	ortholog_many2many
TMUE_2000006707		
TMUE_2000006706	Bm14022.1	ortholog_one2many
TMUE_2000009034		
TMUE_1000004679	Bm3618.1	ortholog_one2many
TMUE_1000004680		
TMUE_1000002909	Bm4814a.1	ortholog_one2one
TMUE_1000004681	Bm1996.1	ortholog_one2one
TMUE_1000004682		
TMUE_1000002910		
TMUE_1000002913		
TMUE_1000004684	Bm3530.1	ortholog_one2many
TMUE_1000002916	Bm13977.1	ortholog_one2one
TMUE_1000004686		
TMUE_3000014212	Bm10220.1	ortholog_one2one
TMUE_3000012080	Bm1847.1	ortholog_one2one
TMUE_3000014213		
TMUE_3000012081		
TMUE_3000014215		
TMUE_3000012082		
TMUE_3000014217	Bm7640a.1	ortholog_one2one
TMUE_3000014219	Bm5385a.1	ortholog_one2one
TMUE_3000014220	Bm14758.1	ortholog_one2one
TMUE_3000014221		
TMUE_3000014222	Bm5512.1	ortholog_one2one
TMUE_3000012088		
TMUE_3000014223	Bm2591c.1	ortholog_one2one
TMUE_3000014224		
TMUE_3000012089		
TMUE_3000012091		
TMUE_3000012093	Bm6343a.1	ortholog_one2many
TMUE_3000014226	Bm4590.1	ortholog_one2one
TMUE_3000012094		
TMUE_3000012095		
TMUE_3000012097		
TMUE_3000012100		
TMUE_3000014227		
TMUE_3000014228		
TMUE_3000012102	Bm2596b.1	ortholog_one2one
TMUE_3000014188	Bm6546.1	ortholog_one2one
TMUE_3000012046	Bm1768a.1	ortholog_one2one
TMUE_3000012044	Bm9265.1	ortholog_one2one
TMUE_3000012043	Bm18211.1	ortholog_one2many
TMUE_3000012043	Bm13742.1	ortholog_one2many
TMUE_3000014183		
TMUE_3000012042	Bm4890.1	ortholog_one2one
TMUE_3000014182		
TMUE_3000012041	Bm18110a.1	ortholog_one2many
TMUE_3000012041	Bm2004.1	ortholog_one2many
TMUE_3000014181		
TMUE_3000014180	Bm6295a.1	ortholog_one2one
TMUE_3000012040		
TMUE_3000014179	Bm6862a.1	ortholog_one2one
TMUE_3000014178		
TMUE_2000009072		
TMUE_2000009071		
TMUE_2000009070		
TMUE_2000009069		
TMUE_2000009068		
TMUE_2000006718	Bm10323.1	ortholog_one2one
TMUE_2000009067	Bm4729a.1	ortholog_one2one
TMUE_2000009066	Bm975.1	ortholog_one2one
TMUE_2000006716		
TMUE_2000009065		
TMUE_2000009064		
TMUE_2000006715		
TMUE_3000012291	Bm13654.1	ortholog_one2many
TMUE_3000014420	Bm4057.1	ortholog_one2one
TMUE_3000012292	Bm3450.1	ortholog_one2one
TMUE_1000003836	Bm7553.1	ortholog_one2one
TMUE_2000010353	Bm5426a.1	ortholog_one2one
TMUE_2000010354	Bm3001.1	ortholog_one2one
TMUE_0000000346		
TMUE_2000010358	Bm13942.1	ortholog_one2many
TMUE_2000010359		
TMUE_2000007957	Bm17942.1	ortholog_one2many
TMUE_1000004651	Bm2048.1	ortholog_one2one
TMUE_1000004650	Bm5494.1	ortholog_one2one
TMUE_1000002891		
TMUE_1000002890		
TMUE_3000010777		
TMUE_1000004648		
TMUE_0000001602		
TMUE_1000005247	Bm7050a.1	ortholog_one2one
TMUE_1000003510	Bm6941.1	ortholog_one2many
TMUE_1000003510	Bm9179b.1	ortholog_one2many
TMUE_1000005245	Bm2303.1	ortholog_one2one
TMUE_1000005244		
TMUE_1000003507	Bm2514.1	ortholog_one2one
TMUE_1000003506		
TMUE_1000005243		
TMUE_1000005242	Bm11961.1	ortholog_one2one
TMUE_1000003504		
TMUE_1000005241	Bm14012.1	ortholog_one2one
TMUE_1000003502		
TMUE_1000005240		
TMUE_1000003501		
TMUE_2000009499		
TMUE_2000007099		
TMUE_2000007098		
TMUE_1000004841	Bm9838.1	ortholog_one2one
TMUE_1000004842		
TMUE_1000003070		
TMUE_1000003071	Bm3889a.2	ortholog_one2one
TMUE_1000004845	Bm2822.1	ortholog_one2one
TMUE_1000003072		
TMUE_3000012623		
TMUE_3000012622		
TMUE_3000014774		
TMUE_3000012620		
TMUE_3000012619	Bm8306.1	ortholog_many2many
TMUE_3000014771	Bm9698.1	ortholog_one2one
TMUE_3000014770		
TMUE_3000012618		
TMUE_3000014767	Bm6971.1	ortholog_one2one
TMUE_3000012616		
TMUE_3000014765		
TMUE_3000014762		
TMUE_3000012612		
TMUE_3000012610		
TMUE_1000004137		
TMUE_1000004136	Bm4887.1	ortholog_one2many
TMUE_1000005873		
TMUE_1000004134	Bm12042.1	ortholog_one2one
TMUE_1000005872		
TMUE_1000005871		
TMUE_1000005870	Bm2603.1	ortholog_one2one
TMUE_1000004132	Bm8399a.1	ortholog_many2many
TMUE_1000004132	Bm1395.1	ortholog_many2many
TMUE_1000004288		
TMUE_1000004130		
TMUE_1000005868	Bm4321.1	ortholog_one2one
TMUE_1000005867	Bm7043.1	ortholog_one2one
TMUE_3000011421		
TMUE_3000013570		
TMUE_3000011420		
TMUE_3000011419	Bm6575a.1	ortholog_one2one
TMUE_3000011418	Bm3560.1	ortholog_one2one
TMUE_3000011417		
TMUE_3000011416		
TMUE_3000013569		
TMUE_3000011415		
TMUE_3000013568		
TMUE_3000013567		
TMUE_3000011414		
TMUE_3000013565	Bm2683.1	ortholog_one2many
TMUE_3000013565	Bm3039.1	ortholog_one2many
TMUE_3000013565	Bm6752.1	ortholog_one2many
TMUE_3000011413	Bm2915.1	ortholog_one2one
TMUE_3000011411		
TMUE_3000011409	Bm1866a.1	ortholog_one2one
TMUE_3000011407		
TMUE_3000013563		
TMUE_3000011406	Bm13857.1	ortholog_one2many
TMUE_3000013561	Bm1870a.1	ortholog_one2one
TMUE_2000007329		
TMUE_2000009728		
TMUE_2000007330		
TMUE_2000009729	Bm3735a.1	ortholog_one2one
TMUE_2000007331		
TMUE_2000009730		
TMUE_2000007332	Bm12185.1	ortholog_one2one
TMUE_2000009732	Bm3285.1	ortholog_one2one
TMUE_2000007333		
TMUE_2000007334	Bm8301a.1	ortholog_many2many
TMUE_2000007334	Bm3174a.1	ortholog_many2many
TMUE_2000007334	Bm9336a.1	ortholog_many2many
TMUE_2000009733		
TMUE_3000012171	Bm2313.1	ortholog_many2many
TMUE_3000012171	Bm3148a.1	ortholog_many2many
TMUE_3000014297	Bm3699a.1	ortholog_one2one
TMUE_3000012173		
TMUE_3000014298	Bm4212.1	ortholog_one2one
TMUE_3000014299	Bm5241.1	ortholog_one2many
TMUE_3000012176	Bm7108a.1	ortholog_one2one
TMUE_3000014301		
TMUE_3000012177	Bm4353b.1	ortholog_one2one
TMUE_3000014302		
TMUE_3000014303		
TMUE_3000014304	Bm6496a.1	ortholog_one2one
TMUE_2000006524	Bm11204a.1	ortholog_one2many
TMUE_2000008842	Bm4102.1	ortholog_one2one
TMUE_2000006525		
TMUE_2000008844		
TMUE_2000006527		
TMUE_2000008845		
TMUE_2000006528	Bm6602a.1	ortholog_one2one
TMUE_2000008847	Bm13328.1	ortholog_one2one
TMUE_2000008849		
TMUE_2000006530		
TMUE_2000008850		
TMUE_3000014807		
TMUE_3000014804		
TMUE_3000012652		
TMUE_3000012650	Bm17257.1	ortholog_one2many
TMUE_3000012650	Bm4627.1	ortholog_one2many
TMUE_3000014803	Bm7236.1	ortholog_one2one
TMUE_3000014802		
TMUE_3000012649	Bm6365.1	ortholog_one2many
TMUE_3000012648		
TMUE_3000014801		
TMUE_3000014800	Bm3866.1	ortholog_one2one
TMUE_3000014799		
TMUE_3000014798	Bm7530.1	ortholog_one2one
TMUE_3000012645		
TMUE_3000014797		
TMUE_3000014794	Bm5578a.1	ortholog_one2one
TMUE_3000012644	Bm4959a.1	ortholog_one2one
TMUE_3000014792	Bm17986.1	ortholog_one2one
TMUE_3000014791	Bm12745.1	ortholog_one2many
TMUE_3000014790		
TMUE_3000012640		
TMUE_3000014787		
TMUE_2000008293	Bm10607.1	ortholog_many2many
TMUE_2000008293	Bm14688a.1	ortholog_many2many
TMUE_2000008293	Bm10352.1	ortholog_many2many
TMUE_2000008294		
TMUE_2000010703	Bm6510a.1	ortholog_one2many
TMUE_2000008295	Bm2542a.1	ortholog_one2many
TMUE_2000010704	Bm6314b.1	ortholog_one2many
TMUE_2000008306	Bm18195.1	ortholog_one2many
TMUE_2000008306	Bm4378.1	ortholog_one2many
TMUE_2000008307	Bm16928.1	ortholog_one2one
TMUE_2000010713	Bm6502.2	ortholog_one2one
TMUE_2000008308	Bm7135.1	ortholog_one2one
TMUE_2000008310		
TMUE_2000010715	Bm3447.1	ortholog_one2one
TMUE_1000002556	Bm13751.1	ortholog_one2many
TMUE_1000004339		
TMUE_1000004341		
TMUE_3000013865	Bm4639.1	ortholog_one2many
TMUE_3000013864		
TMUE_3000013863	Bm4633.1	ortholog_one2one
TMUE_3000011712	Bm3698a.1	ortholog_one2one
TMUE_3000011711	Bm14026.1	ortholog_one2one
TMUE_3000011710	Bm3852.1	ortholog_one2one
TMUE_3000013861	Bm5294.1	ortholog_one2many
TMUE_3000011709		
TMUE_3000013860		
TMUE_3000013859	Bm7539.1	ortholog_one2one
TMUE_3000013858		
TMUE_3000011706		
TMUE_1000004797		
TMUE_1000004795		
TMUE_1000003011	Bm5325.1	ortholog_one2one
TMUE_1000004794		
TMUE_1000004792	Bm492c.1	ortholog_many2many
TMUE_1000004792	Bm13700a.1	ortholog_many2many
TMUE_1000004791		
TMUE_1000003010	Bm11079.1	ortholog_one2many
TMUE_1000003010	Bm13682.1	ortholog_one2many
TMUE_1000004790		
TMUE_1000003009	Bm10439.1	ortholog_one2many
TMUE_1000003009	Bm4095.1	ortholog_one2many
TMUE_1000003009	Bm4094a.1	ortholog_one2many
TMUE_1000004787	Bm6241.1	ortholog_one2many
TMUE_1000003008		
TMUE_1000004785		
TMUE_1000004784		
TMUE_2000007115		
TMUE_2000007116		
TMUE_2000009511		
TMUE_2000007117	Bm6697.1	ortholog_one2one
TMUE_2000009513		
TMUE_2000009514		
TMUE_2000007118		
TMUE_2000007119	Bm2795.1	ortholog_one2one
TMUE_2000009515	Bm13744a.1	ortholog_one2one
TMUE_2000009516		
TMUE_2000009517		
TMUE_2000007122	Bm2649.1	ortholog_one2one
TMUE_2000007123	Bm11573.1	ortholog_one2one
TMUE_2000009519		
TMUE_1000004494		
TMUE_1000004495		
TMUE_1000002730	Bm13751.1	ortholog_one2many
TMUE_1000004496		
TMUE_1000004497	Bm2874a.1	ortholog_many2many
TMUE_1000004497	Bm3206a.1	ortholog_many2many
TMUE_1000004497	Bm8720.1	ortholog_many2many
TMUE_1000002731	Bm12951.1	ortholog_one2one
TMUE_1000004498		
TMUE_1000004499		
TMUE_1000002734		
TMUE_2000007434	Bm13783.1	ortholog_one2one
TMUE_0000000658		
TMUE_0000000657		
TMUE_2000006667	Bm8553a.1	ortholog_one2one
TMUE_2000006666		
TMUE_2000009004	Bm4572a.1	ortholog_one2one
TMUE_2000006663	Bm5543.1	ortholog_one2one
TMUE_2000009003	Bm3214a.1	ortholog_one2many
TMUE_2000009003	Bm14016.1	ortholog_one2many
TMUE_2000006662		
TMUE_2000006660		
TMUE_0000000981		
TMUE_3000012757		
TMUE_3000010722		
TMUE_3000014889		
TMUE_2000009203	Bm5540.1	ortholog_one2one
TMUE_2000007728	Bm5444.1	ortholog_one2one
TMUE_2000010148		
TMUE_2000007735	Bm3611.2	ortholog_one2one
TMUE_2000010149	Bm2786a.1	ortholog_one2one
TMUE_2000007736	Bm4049.1	ortholog_one2many
TMUE_2000007737		
TMUE_2000007738		
TMUE_2000007739		
TMUE_2000010162		
TMUE_2000007740	Bm13855.1	ortholog_one2one
TMUE_2000007741	Bm3353.1	ortholog_one2one
TMUE_2000010163		
TMUE_1000004580	Bm4929.1	ortholog_one2many
TMUE_1000004581		
TMUE_1000002817	Bm3271.1	ortholog_one2one
TMUE_1000002818		
TMUE_1000004582		
TMUE_1000002819	Bm2162a.1	ortholog_one2one
TMUE_1000002822		
TMUE_2000008352	Bm5303.1	ortholog_one2many
TMUE_2000006061	Bm2783.1	ortholog_one2one
TMUE_2000008350	Bm5842.1	ortholog_one2one
TMUE_2000008349	Bm4791a.1	ortholog_one2one
TMUE_2000006060		
TMUE_2000008348	Bm13997.1	ortholog_one2one
TMUE_2000006058	Bm445a.1	ortholog_many2many
TMUE_2000006057		
TMUE_2000006056	Bm2180b.1	ortholog_one2one
TMUE_2000006055		
TMUE_2000006054		
TMUE_1000003139		
TMUE_1000004910		
TMUE_1000003142		
TMUE_1000003143		
TMUE_1000003144		
TMUE_3000013693		
TMUE_3000011554		
TMUE_3000013695	Bm12416a.1	ortholog_one2one
TMUE_3000011556	Bm13728.1	ortholog_one2one
TMUE_3000011557		
TMUE_3000013696		
TMUE_3000013698		
TMUE_3000013700		
TMUE_3000013701	Bm5315b.1	ortholog_one2many
TMUE_1000003037		
TMUE_1000003042		
TMUE_1000004813	Bm3732a.1	ortholog_one2one
TMUE_1000004816		
TMUE_1000003044		
TMUE_1000004818		
TMUE_1000003045	Bm13604.1	ortholog_one2many
TMUE_1000003045	Bm2002a.1	ortholog_one2many
TMUE_1000004819		
TMUE_1000003046		
TMUE_1000004820		
TMUE_1000004821		
TMUE_2000006441	Bm5024.1	ortholog_one2many
TMUE_2000007562	Bm4803a.1	ortholog_one2many
TMUE_2000009967	Bm4712.1	ortholog_one2one
TMUE_2000009965		
TMUE_0000001190		
TMUE_1000004285	Bm3153a.1	ortholog_one2one
TMUE_1000006005	Bm14031.1	ortholog_one2one
TMUE_1000004284	Bm2119b.1	ortholog_one2one
TMUE_1000004283		
TMUE_1000006004		
TMUE_1000006003		
TMUE_1000004281		
TMUE_1000006001		
TMUE_1000004280		
TMUE_2000009978		
TMUE_2000007572		
TMUE_2000007571	Bm7294.1	ortholog_one2one
TMUE_2000009977	Bm5212.1	ortholog_one2one
TMUE_2000009976		
TMUE_2000007570	Bm7136.1	ortholog_one2many
TMUE_2000009975	Bm3730a.1	ortholog_one2one
TMUE_2000007568		
TMUE_2000007566		
TMUE_2000009972		
TMUE_2000007565	Bm6985.1	ortholog_one2one
TMUE_2000007564		
TMUE_2000009971	Bm7141.1	ortholog_one2many
TMUE_2000009970	Bm5058.1	ortholog_one2one
TMUE_2000009969		
TMUE_2000009968	Bm10313.1	ortholog_many2many
TMUE_2000009968	Bm10162.1	ortholog_many2many
TMUE_2000010432	Bm2571.1	ortholog_one2many
TMUE_2000010433	Bm11236.1	ortholog_one2one
TMUE_2000010434		
TMUE_2000008019	Bm1727a.1	ortholog_one2one
TMUE_2000010435		
TMUE_2000008020		
TMUE_2000008021		
TMUE_2000008022		
TMUE_2000010441	Bm3462c.1	ortholog_one2many
TMUE_2000006523	Bm45a.1	ortholog_many2many
TMUE_2000006523	Bm7332.1	ortholog_many2many
TMUE_2000006523	Bm1876.1	ortholog_many2many
TMUE_2000008840		
TMUE_2000008838		
TMUE_2000006518	Bm5261.1	ortholog_one2many
TMUE_2000006517	Bm2313.1	ortholog_many2many
TMUE_2000006517	Bm3148a.1	ortholog_many2many
TMUE_2000008835	Bm2739.1	ortholog_one2many
TMUE_3000012223	Bm7931.1	ortholog_one2many
TMUE_3000012225		
TMUE_3000012226		
TMUE_3000012227		
TMUE_3000012228	Bm8191a.1	ortholog_one2one
TMUE_3000012229	Bm6081.1	ortholog_one2one
TMUE_3000014346	Bm8754.1	ortholog_one2one
TMUE_3000012231		
TMUE_3000012234	Bm3969a.1	ortholog_one2many
TMUE_3000014347	Bm11389.1	ortholog_one2one
TMUE_3000011226	Bm5031.1	ortholog_one2many
TMUE_3000011225		
TMUE_3000011223	Bm7590.1	ortholog_one2many
TMUE_3000013393	Bm2121a.1	ortholog_one2many
TMUE_3000011222	Bm7148.1	ortholog_one2many
TMUE_3000011221		
TMUE_3000011128		
TMUE_3000013389		
TMUE_2000007972		
TMUE_2000007971		
TMUE_2000010372		
TMUE_2000007968		
TMUE_2000007967	Bm6054.1	ortholog_one2one
TMUE_2000010371		
TMUE_0000001486		
TMUE_1000005049	Bm13753.1	ortholog_one2many
TMUE_2000009984	Bm5240a.1	ortholog_one2one
TMUE_2000007575		
TMUE_2000007573	Bm13923a.1	ortholog_one2one
TMUE_2000009983		
TMUE_2000009982	Bm2639.1	ortholog_one2one
TMUE_2000009981		
TMUE_2000009979	Bm1702a.1	ortholog_one2many
TMUE_3000012782		
TMUE_3000012781		
TMUE_3000012780		
TMUE_3000012778		
TMUE_3000014916		
TMUE_3000014915		
TMUE_3000012776		
TMUE_3000012340	Bm6726.1	ortholog_one2many
TMUE_1000005855		
TMUE_1000005854		
TMUE_1000005853	Bm5878.1	ortholog_one2one
TMUE_1000004112	Bm12612b.1	ortholog_one2one
TMUE_1000005852		
TMUE_1000005851		
TMUE_1000004111	Bm6339.1	ortholog_one2one
TMUE_1000005850	Bm6167a.1	ortholog_one2one
TMUE_1000005849		
TMUE_1000004109	Bm5896.1	ortholog_one2many
TMUE_1000004108	Bm3084.1	ortholog_one2one
TMUE_1000004596		
TMUE_1000004597	Bm9833a.1	ortholog_many2many
TMUE_1000004597	Bm11983.1	ortholog_many2many
TMUE_1000004597	Bm17689.1	ortholog_many2many
TMUE_1000004597	Bm749.1	ortholog_many2many
TMUE_1000004597	Bm3517.1	ortholog_many2many
TMUE_1000004597	Bm7700.1	ortholog_many2many
TMUE_1000004597	Bm12796.1	ortholog_many2many
TMUE_1000004598	Bm9833a.1	ortholog_many2many
TMUE_1000004598	Bm11983.1	ortholog_many2many
TMUE_1000004598	Bm17689.1	ortholog_many2many
TMUE_1000004598	Bm749.1	ortholog_many2many
TMUE_1000004598	Bm3517.1	ortholog_many2many
TMUE_1000004598	Bm7700.1	ortholog_many2many
TMUE_1000004598	Bm12796.1	ortholog_many2many
TMUE_1000002837	Bm4820a.1	ortholog_one2many
TMUE_1000004599		
TMUE_1000004600		
TMUE_1000002840		
TMUE_1000002841		
TMUE_1000004694		
TMUE_1000004695		
TMUE_1000002925		
TMUE_1000002926		
TMUE_1000004699	Bm5487.1	ortholog_one2one
TMUE_1000002927		
TMUE_1000004700	Bm12213a.1	ortholog_one2one
TMUE_3000012806		
TMUE_3000012805	Bm4802.1	ortholog_one2one
TMUE_3000014943		
TMUE_3000012803		
TMUE_3000014942	Bm13859.1	ortholog_one2one
TMUE_3000012801		
TMUE_3000014941	Bm5499b.1	ortholog_one2one
TMUE_3000012800	Bm2545.1	ortholog_one2one
TMUE_3000014940		
TMUE_3000012799	Bm6306.1	ortholog_many2many
TMUE_3000012799	Bm3548.1	ortholog_many2many
TMUE_3000012799	Bm6254a.1	ortholog_many2many
TMUE_3000012799	Bm6450.1	ortholog_many2many
TMUE_1000005976		
TMUE_1000004244		
TMUE_1000005975	Bm4578b.1	ortholog_one2one
TMUE_1000005974	Bm4577.1	ortholog_one2one
TMUE_1000004243	Bm2970.2	ortholog_one2one
TMUE_1000004242	Bm4995a.1	ortholog_one2one
TMUE_1000005973	Bm7182.1	ortholog_one2one
TMUE_1000005971	Bm12843.1	ortholog_one2one
TMUE_1000005970	Bm10117.1	ortholog_one2many
TMUE_1000005970	Bm3179a.1	ortholog_one2many
TMUE_1000005969	Bm9771.1	ortholog_one2one
TMUE_1000004241	Bm6723b.1	ortholog_one2one
TMUE_1000005967		
TMUE_3000011626	Bm13961a.1	ortholog_one2one
TMUE_3000013779		
TMUE_3000013780	Bm4902a.1	ortholog_one2one
TMUE_3000011627	Bm7073.1	ortholog_one2one
TMUE_3000013781	Bm6879.1	ortholog_one2one
TMUE_3000011628	Bm7122.1	ortholog_one2one
TMUE_3000013782		
TMUE_3000013783	Bm2410.1	ortholog_one2one
TMUE_3000013784	Bm13788.1	ortholog_one2one
TMUE_3000013785	Bm2500.1	ortholog_one2one
TMUE_3000011629		
TMUE_3000013786	Bm10119c.1	ortholog_one2one
TMUE_3000013787	Bm3145a.1	ortholog_one2one
TMUE_3000011630	Bm5009.1	ortholog_one2one
TMUE_3000013788		
TMUE_3000011631		
TMUE_3000011632		
TMUE_3000013789	Bm3561.1	ortholog_one2one
TMUE_2000010016		
TMUE_2000010018		
TMUE_0000001200	Bm1927a.1	ortholog_one2many
TMUE_2000007601		
TMUE_2000010020	Bm3380a.1	ortholog_one2one
TMUE_2000010021	Bm3601.1	ortholog_one2one
TMUE_2000007603	Bm2630a.1	ortholog_one2one
TMUE_2000010023	Bm7964.1	ortholog_one2many
TMUE_2000007606	Bm1806.1	ortholog_one2many
TMUE_2000010025		
TMUE_1000004230		
TMUE_1000005959		
TMUE_1000005958		
TMUE_1000004229		
TMUE_1000005956	Bm4930.1	ortholog_one2one
TMUE_1000004228	Bm17565.1	ortholog_one2one
TMUE_1000005955	Bm7045a.1	ortholog_one2one
TMUE_1000004226	Bm18134.1	ortholog_one2one
TMUE_1000004224		
TMUE_1000004223		
TMUE_1000004222	Bm3673.1	ortholog_many2many
TMUE_1000004222	Bm9959.1	ortholog_many2many
TMUE_2000006459		
TMUE_2000006461		
TMUE_2000006462		
TMUE_2000006463		
TMUE_2000006440		
TMUE_2000006439		
TMUE_2000008769	Bm16923.1	ortholog_one2one
TMUE_2000008768		
TMUE_2000006438	Bm6881.1	ortholog_one2many
TMUE_2000008767		
TMUE_2000006437	Bm17078b.1	ortholog_one2one
TMUE_2000010360		
TMUE_2000010361		
TMUE_2000007958	Bm2979.1	ortholog_one2many
TMUE_2000010363		
TMUE_2000007962	Bm6590.1	ortholog_many2many
TMUE_2000007962	Bm16888.1	ortholog_many2many
TMUE_2000007962	Bm6045a.1	ortholog_many2many
TMUE_2000007963	Bm6590.1	ortholog_many2many
TMUE_2000007963	Bm16888.1	ortholog_many2many
TMUE_2000007963	Bm6045a.1	ortholog_many2many
TMUE_1000003930		
TMUE_1000003929		
TMUE_1000005666	Bm2495.1	ortholog_one2one
TMUE_1000005665		
TMUE_1000005664		
TMUE_1000003928		
TMUE_1000005663	Bm8521a.1	ortholog_one2one
TMUE_1000005662		
TMUE_1000005661		
TMUE_1000003927		
TMUE_1000003926	Bm4317a.1	ortholog_one2one
TMUE_1000005660		
TMUE_1000003925	Bm4520a.1	ortholog_one2one
TMUE_1000003924	Bm4521a.1	ortholog_one2one
TMUE_1000003923		
TMUE_1000005659	Bm4828a.1	ortholog_one2one
TMUE_1000003922	Bm7088.1	ortholog_many2many
TMUE_1000003922	Bm8557a.1	ortholog_many2many
TMUE_1000003922	Bm7089.1	ortholog_many2many
TMUE_1000003921		
TMUE_1000002859		
TMUE_1000004624		
TMUE_1000004622		
TMUE_1000002857		
TMUE_1000004621		
TMUE_1000004620	Bm3640.1	ortholog_one2many
TMUE_1000004620	Bm13659.1	ortholog_one2many
TMUE_1000004619		
TMUE_1000004618		
TMUE_1000002856		
TMUE_1000004616		
TMUE_1000002853		
TMUE_1000004462		
TMUE_1000004464		
TMUE_1000002691		
TMUE_1000002692		
TMUE_1000004465	Bm10512b.1	ortholog_one2one
TMUE_1000004466	Bm6681a.1	ortholog_one2one
TMUE_1000004467		
TMUE_3000014901		
TMUE_3000012208	Bm5306.1	ortholog_one2many
TMUE_3000014334	Bm4228.1	ortholog_one2many
TMUE_3000014335	Bm18036.1	ortholog_one2many
TMUE_3000014336	Bm8755b.1	ortholog_one2many
TMUE_3000014337	Bm6859a.1	ortholog_one2many
TMUE_3000012211		
TMUE_3000014339		
TMUE_3000012213		
TMUE_3000012215		
TMUE_3000012216		
TMUE_3000012217		
TMUE_3000012220	Bm5322a.1	ortholog_one2many
TMUE_3000011788		
TMUE_3000013933		
TMUE_3000011789		
TMUE_3000011790		
TMUE_3000011791		
TMUE_3000011792	Bm6503a.1	ortholog_one2many
TMUE_3000011793		
TMUE_3000013936	Bm2218a.1	ortholog_one2one
TMUE_3000013937	Bm7739b.1	ortholog_one2many
TMUE_3000013937	Bm17833.1	ortholog_one2many
TMUE_1000004346		
TMUE_1000002558		
TMUE_1000004345		
TMUE_1000002557		
TMUE_3000013725	Bm6717d.1	ortholog_one2one
TMUE_3000013724	Bm13838a.1	ortholog_one2one
TMUE_1000002843		
TMUE_1000002844		
TMUE_1000004605		
TMUE_1000004606	Bm10356.1	ortholog_one2one
TMUE_1000002845	Bm5968a.1	ortholog_one2one
TMUE_1000004607		
TMUE_1000002846		
TMUE_2000007268	Bm13689.1	ortholog_one2one
TMUE_2000009666		
TMUE_2000009663		
TMUE_2000009662	Bm5912a.1	ortholog_one2one
TMUE_2000007262		
TMUE_2000007261	Bm4587.2	ortholog_one2one
TMUE_2000009661	Bm2248.1	ortholog_one2one
TMUE_2000007260	Bm5557.1	ortholog_many2many
TMUE_2000007260	Bm12896.2	ortholog_many2many
TMUE_2000007259	Bm7288b.1	ortholog_one2one
TMUE_2000006856		
TMUE_2000006858		
TMUE_2000009204	Bm5960.1	ortholog_one2many
TMUE_2000009205	Bm5960.1	ortholog_one2many
TMUE_2000009206		
TMUE_2000009207		
TMUE_3000010974		
TMUE_1000004848	Bm7081.1	ortholog_one2one
TMUE_1000003075	Bm3411a.1	ortholog_one2one
TMUE_1000003077	Bm3834a.1	ortholog_one2one
TMUE_1000004849	Bm13959.1	ortholog_one2one
TMUE_1000003078		
TMUE_1000004852		
TMUE_1000002528		
TMUE_1000004303		
TMUE_1000004302		
TMUE_2000008699		
TMUE_1000004301		
TMUE_1000002526		
TMUE_1000004299		
TMUE_1000002524	Bm3349.1	ortholog_one2one
TMUE_1000004298	Bm7441.1	ortholog_one2one
TMUE_1000004297		
TMUE_1000002949	Bm7562.1	ortholog_one2one
TMUE_1000002948		
TMUE_1000004736		
TMUE_1000004734		
TMUE_1000004733	Bm2721a.1	ortholog_one2one
TMUE_1000002946	Bm2478a.1	ortholog_one2one
TMUE_1000002945		
TMUE_1000002943		
TMUE_1000002942		
TMUE_1000002941	Bm3161.1	ortholog_one2one
TMUE_1000005963		
TMUE_1000005962	Bm7252b.1	ortholog_one2one
TMUE_1000004235		
TMUE_1000002709		
TMUE_1000002708		
TMUE_3000012667		
TMUE_3000012671	Bm4011a.1	ortholog_one2one
TMUE_3000012672	Bm7093a.1	ortholog_one2one
TMUE_3000014824		
TMUE_3000012673		
TMUE_3000014825		
TMUE_3000012674		
TMUE_3000014826		
TMUE_3000012677		
TMUE_3000014827	Bm9057.1	ortholog_one2many
TMUE_3000012679		
TMUE_3000014910		
TMUE_3000014907	Bm7719a.1	ortholog_one2many
TMUE_3000012770	Bm14681a.1	ortholog_one2many
TMUE_0000002382		
TMUE_0000002383		
TMUE_0000000662		
TMUE_0000000648		
TMUE_0000000647		
TMUE_3000012653	Bm5026.1	ortholog_one2many
TMUE_1000004541		
TMUE_1000002779		
TMUE_1000002780		
TMUE_1000002781	Bm5636a.1	ortholog_one2one
TMUE_3000014314		
TMUE_3000012194	Bm7021a.1	ortholog_one2many
TMUE_3000012195		
TMUE_3000014315		
TMUE_3000012196	Bm3800.1	ortholog_one2one
TMUE_3000012197		
TMUE_3000014316	Bm3556e.1	ortholog_one2many
TMUE_3000014318		
TMUE_3000012199	Bm5934.1	ortholog_one2one
TMUE_3000014320		
TMUE_3000014322		
TMUE_1000004741	Bm1891a.1	ortholog_one2one
TMUE_1000002955		
TMUE_1000002954		
